Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0118","Millet","2024","2024","1000 USD","1640","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01950.01","Natural rubber in primary forms","2024","2024","1000 Int$","28908","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01950.01","Natural rubber in primary forms","2024","2024","1000 SLC","955777","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01950.01","Natural rubber in primary forms","2024","2024","1000 SLC","780966","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01950.01","Natural rubber in primary forms","2024","2024","1000 USD","8268","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01950.01","Natural rubber in primary forms","2024","2024","1000 USD","10000","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01239.01","Okra","2024","2024","1000 Int$","93716","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","1000 Int$","1214934","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","1000 SLC","148689234","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","1000 SLC","88978490","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","1000 USD","1286198","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","1000 USD","1140197","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01323","Oranges","2024","2024","1000 Int$","1290","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01323","Oranges","2024","2024","1000 SLC","53096","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01323","Oranges","2024","2024","1000 SLC","48849","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01323","Oranges","2024","2024","1000 USD","459","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01323","Oranges","2024","2024","1000 USD","626","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2024","2024","1000 Int$","71642","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01241.90","Other beans, green","2024","2024","1000 SLC","7633806","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01241.90","Other beans, green","2024","2024","1000 SLC","5614518","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2024","2024","1000 USD","66034","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01241.90","Other beans, green","2024","2024","1000 USD","71810","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","1000 Int$","126241","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","1000 SLC","5147543","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","1000 SLC","4419948","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","1000 USD","44528","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","1000 USD","56597","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01929.90","Other fibre crops, raw, n.e.c.","2024","2024","1000 Int$","159","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01929.90","Other fibre crops, raw, n.e.c.","2024","2024","1000 SLC","49522","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01929.90","Other fibre crops, raw, n.e.c.","2024","2024","1000 SLC","15296","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01929.90","Other fibre crops, raw, n.e.c.","2024","2024","1000 USD","428","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01929.90","Other fibre crops, raw, n.e.c.","2024","2024","1000 USD","196","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2024","2024","1000 Int$","385704","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01359.90","Other fruits, n.e.c.","2024","2024","1000 SLC","14228694","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01359.90","Other fruits, n.e.c.","2024","2024","1000 SLC","12052098","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2024","2024","1000 USD","123082","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01359.90","Other fruits, n.e.c.","2024","2024","1000 USD","154326","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","21119.90","Other meat of mammals, fresh or chilled","2024","2024","1000 Int$","26208","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2024","2024","1000 Int$","1757","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01449.90","Other oil seeds, n.e.c.","2024","2024","1000 SLC","120421","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01449.90","Other oil seeds, n.e.c.","2024","2024","1000 SLC","104079","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01449.90","Other oil seeds, n.e.c.","2024","2024","1000 USD","1042","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01449.90","Other oil seeds, n.e.c.","2024","2024","1000 USD","1333","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2024","2024","1000 Int$","357774","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01709.90","Other pulses n.e.c.","2024","2024","1000 SLC","15101531","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01709.90","Other pulses n.e.c.","2024","2024","1000 SLC","12553230","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01709.90","Other pulses n.e.c.","2024","2024","1000 USD","130632","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01709.90","Other pulses n.e.c.","2024","2024","1000 USD","160743","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","1000 Int$","283436","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","1000 SLC","18322559","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","1000 SLC","14786291","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","1000 USD","158495","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","1000 USD","189337","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01809","Other sugar crops n.e.c.","2024","2024","1000 Int$","9235","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01809","Other sugar crops n.e.c.","2024","2024","1000 SLC","977755","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01809","Other sugar crops n.e.c.","2024","2024","1000 SLC","701571","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01809","Other sugar crops n.e.c.","2024","2024","1000 USD","8458","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01809","Other sugar crops n.e.c.","2024","2024","1000 USD","8984","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01319","Other tropical fruits, n.e.c.","2024","2024","1000 Int$","707536","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01319","Other tropical fruits, n.e.c.","2024","2024","1000 SLC","13956070","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01319","Other tropical fruits, n.e.c.","2024","2024","1000 SLC","11803199","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01319","Other tropical fruits, n.e.c.","2024","2024","1000 USD","120723","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01319","Other tropical fruits, n.e.c.","2024","2024","1000 USD","151139","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01290.90","Other vegetables, fresh n.e.c.","2024","2024","1000 Int$","513171","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01290.90","Other vegetables, fresh n.e.c.","2024","2024","1000 SLC","14985564","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01290.90","Other vegetables, fresh n.e.c.","2024","2024","1000 SLC","13934754","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2024","2024","1000 USD","129629","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2024","2024","1000 USD","178434","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01317","Papayas","2024","2024","1000 Int$","51303","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01317","Papayas","2024","2024","1000 SLC","8529589","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01317","Papayas","2024","2024","1000 SLC","4791554","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01317","Papayas","2024","2024","1000 USD","73783","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01317","Papayas","2024","2024","1000 USD","61383","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01705","Peas, dry","2024","2024","1000 Int$","2713","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01705","Peas, dry","2024","2024","1000 SLC","316305","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01705","Peas, dry","2024","2024","1000 SLC","319694","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01705","Peas, dry","2024","2024","1000 USD","2736","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01705","Peas, dry","2024","2024","1000 USD","4094","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01707","Pigeon peas, dry","2024","2024","1000 Int$","284","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01707","Pigeon peas, dry","2024","2024","1000 SLC","9532","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01707","Pigeon peas, dry","2024","2024","1000 SLC","7326","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01707","Pigeon peas, dry","2024","2024","1000 USD","82","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01707","Pigeon peas, dry","2024","2024","1000 USD","94","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01318","Pineapples","2024","2024","1000 Int$","84431","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01318","Pineapples","2024","2024","1000 SLC","3815039","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01318","Pineapples","2024","2024","1000 SLC","2813153","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01318","Pineapples","2024","2024","1000 USD","33001","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01318","Pineapples","2024","2024","1000 USD","36022","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01313","Plantains and cooking bananas","2024","2024","1000 Int$","69475","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01321","Pomelos and grapefruits","2024","2024","1000 Int$","28760","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01321","Pomelos and grapefruits","2024","2024","1000 SLC","4508696","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01321","Pomelos and grapefruits","2024","2024","1000 SLC","3063177","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01321","Pomelos and grapefruits","2024","2024","1000 USD","39001","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01321","Pomelos and grapefruits","2024","2024","1000 USD","39224","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01510","Potatoes","2024","2024","1000 Int$","2653148","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2024","2024","1000 SLC","235041969","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01510","Potatoes","2024","2024","1000 SLC","151602804","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01510","Potatoes","2024","2024","1000 USD","2033171","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01510","Potatoes","2024","2024","1000 USD","1940873","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01235","Pumpkins, squash and gourds","2024","2024","1000 Int$","238605","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01235","Pumpkins, squash and gourds","2024","2024","1000 SLC","16280867","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01235","Pumpkins, squash and gourds","2024","2024","1000 SLC","11418272","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2024","2024","1000 USD","140833","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2024","2024","1000 USD","146210","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01443","Rape or colza seed","2024","2024","1000 Int$","299854","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01443","Rape or colza seed","2024","2024","1000 SLC","37346249","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01443","Rape or colza seed","2024","2024","1000 SLC","28054789","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01443","Rape or colza seed","2024","2024","1000 USD","323054","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01443","Rape or colza seed","2024","2024","1000 USD","359318","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","02212","Raw milk of buffalo","2024","2024","1000 Int$","201117","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","02212","Raw milk of buffalo","2024","2024","1000 SLC","8466202","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","02212","Raw milk of buffalo","2024","2024","1000 SLC","6835773","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","02212","Raw milk of buffalo","2024","2024","1000 USD","73235","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","02212","Raw milk of buffalo","2024","2024","1000 USD","87532","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","02211","Raw milk of cattle","2024","2024","1000 Int$","5634525","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","02211","Raw milk of cattle","2024","2024","1000 SLC","286547122","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","02211","Raw milk of cattle","2024","2024","1000 SLC","253022358","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2024","2024","1000 USD","2478703","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2024","2024","1000 USD","3239935","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2024","2024","1000 Int$","484513","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","02292","Raw milk of goats","2024","2024","1000 SLC","26737598","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","02292","Raw milk of goats","2024","2024","1000 SLC","21750156","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2024","2024","1000 USD","231287","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","02292","Raw milk of goats","2024","2024","1000 USD","278509","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2024","2024","1000 Int$","45881","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2024","2024","1000 SLC","1591928","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","02291","Raw milk of sheep","2024","2024","1000 SLC","1405680","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","02291","Raw milk of sheep","2024","2024","1000 USD","13771","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","02291","Raw milk of sheep","2024","2024","1000 USD","18000","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2024","2024","1000 Int$","23687260","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","0113","Rice","2024","2024","1000 SLC","1809954327","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","2024","2024","1000 SLC","1072366154","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","0113","Rice","2024","2024","1000 USD","15656549","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2024","2024","1000 USD","13736627","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01921.01","Seed cotton, unginned","2024","2024","1000 Int$","56756","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01921.01","Seed cotton, unginned","2024","2024","1000 SLC","957105","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01921.01","Seed cotton, unginned","2024","2024","1000 SLC","949774","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01921.01","Seed cotton, unginned","2024","2024","1000 USD","8279","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01921.01","Seed cotton, unginned","2024","2024","1000 USD","12167","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01444","Sesame seed","2024","2024","1000 Int$","33977","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01444","Sesame seed","2024","2024","1000 SLC","2568617","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01444","Sesame seed","2024","2024","1000 SLC","1371781","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01444","Sesame seed","2024","2024","1000 USD","22219","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01444","Sesame seed","2024","2024","1000 USD","17577","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2024","2024","1000 Int$","9734","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2024","2024","1000 SLC","241343","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2024","2024","1000 SLC","195736","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2024","2024","1000 USD","2088","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2024","2024","1000 USD","2506","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","0114","Sorghum","2024","2024","1000 Int$","13","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","0114","Sorghum","2024","2024","1000 SLC","751","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","0114","Sorghum","2024","2024","1000 SLC","631","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","0114","Sorghum","2024","2024","1000 USD","6","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0114","Sorghum","2024","2024","1000 USD","8","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","0141","Soya beans","2024","2024","1000 Int$","40860","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","0141","Soya beans","2024","2024","1000 SLC","4321686","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","0141","Soya beans","2024","2024","1000 SLC","3790969","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","0141","Soya beans","2024","2024","1000 USD","37384","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2024","2024","1000 USD","48550","E","Estimated value"
