Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","23120.90","Flour of cereals n.e.c.","2024","2024","","64","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21392","Flour, meal, powder, flakes, granules and pellets of potatoes","2024","2024","","214","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21392","Flour, meal, powder, flakes, granules and pellets of potatoes","2024","2024","","122","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21392","Flour, meal, powder, flakes, granules and pellets of potatoes","2024","2024","","172","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","21392","Flour, meal, powder, flakes, granules and pellets of potatoes","2024","2024","","153","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","21392","Flour, meal, powder, flakes, granules and pellets of potatoes","2024","2024","","128","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","21392","Flour, meal, powder, flakes, granules and pellets of potatoes","2024","2024","","117","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21920","Flours and meals of oil seeds or oleaginous fruits, except those of mustard","2024","2024","","12","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21920","Flours and meals of oil seeds or oleaginous fruits, except those of mustard","2024","2024","","87","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21920","Flours and meals of oil seeds or oleaginous fruits, except those of mustard","2024","2024","","11","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","39170.01","Food wastes","2024","2024","","135","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","39170.01","Food wastes","2024","2024","","166","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","39170.01","Food wastes","2024","2024","","75","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","39170.01","Food wastes","2024","2024","","13","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","39170.01","Food wastes","2024","2024","","234","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","39170.01","Food wastes","2024","2024","","4","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","F0623","Fruit prepared n.e.c.","2024","2024","","142","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","F0623","Fruit prepared n.e.c.","2024","2024","","197","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","F0623","Fruit prepared n.e.c.","2024","2024","","48","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","F0623","Fruit prepared n.e.c.","2024","2024","","140","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","F0623","Fruit prepared n.e.c.","2024","2024","","97","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","F0623","Fruit prepared n.e.c.","2024","2024","","144","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","39130.04","Gluten feed and meal","2024","2024","","1204","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","39130.04","Gluten feed and meal","2024","2024","","122","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","39130.04","Gluten feed and meal","2024","2024","","1016","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","01330","Grapes","2024","2024","","348","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","01330","Grapes","2024","2024","","83","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","01330","Grapes","2024","2024","","362","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","01330","Grapes","2024","2024","","196","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","01330","Grapes","2024","2024","","153","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","01330","Grapes","2024","2024","","104","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","2162","Groundnut oil","2024","2024","","234","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","2162","Groundnut oil","2024","2024","","113","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","2162","Groundnut oil","2024","2024","","211","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","0142","Groundnuts, excluding shelled","2024","2024","","66580","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","0142","Groundnuts, excluding shelled","2024","2024","","42","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","0142","Groundnuts, excluding shelled","2024","2024","","263907","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","0142","Groundnuts, excluding shelled","2024","2024","","0","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","0142","Groundnuts, excluding shelled","2024","2024","","452","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","0142","Groundnuts, excluding shelled","2024","2024","","0","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21421","Groundnuts, shelled","2024","2024","","1475","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21421","Groundnuts, shelled","2024","2024","","60","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21421","Groundnuts, shelled","2024","2024","","2414","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2024","2024","","1194","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2024","2024","","6","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2024","2024","","20448","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","02951.04","Hides, wet-salted of cattle","2024","2024","","4","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","02951.04","Hides, wet-salted of cattle","2024","2024","","8","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","02951.04","Hides, wet-salted of cattle","2024","2024","","66","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","02951.04","Hides, wet-salted of cattle","2024","2024","","33","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","02951.04","Hides, wet-salted of cattle","2024","2024","","3","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","02951.04","Hides, wet-salted of cattle","2024","2024","","1239","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","F1275","hydrogenated oils and fats","2024","2024","","123","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","F1275","hydrogenated oils and fats","2024","2024","","89","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","F1275","hydrogenated oils and fats","2024","2024","","141","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","F1275","hydrogenated oils and fats","2024","2024","","1592","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","F1275","hydrogenated oils and fats","2024","2024","","83","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","F1275","hydrogenated oils and fats","2024","2024","","922","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","23991.01","Infant food","2024","2024","","231","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","23991.01","Infant food","2024","2024","","86","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","23991.01","Infant food","2024","2024","","262","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","23991.01","Infant food","2024","2024","","69","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","23991.01","Infant food","2024","2024","","88","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","23991.01","Infant food","2024","2024","","142","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21439.90","Juice of fruits n.e.c.","2024","2024","","151","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21439.90","Juice of fruits n.e.c.","2024","2024","","136","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21439.90","Juice of fruits n.e.c.","2024","2024","","104","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","21439.90","Juice of fruits n.e.c.","2024","2024","","9","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","21439.90","Juice of fruits n.e.c.","2024","2024","","87","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","21439.90","Juice of fruits n.e.c.","2024","2024","","11","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","01922.01","Jute, raw or retted","2024","2024","","165","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","01922.01","Jute, raw or retted","2024","2024","","93","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","01922.01","Jute, raw or retted","2024","2024","","199","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","01922.01","Jute, raw or retted","2024","2024","","93","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","01922.01","Jute, raw or retted","2024","2024","","103","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","01922.01","Jute, raw or retted","2024","2024","","92","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","01322","Lemons and limes","2024","2024","","24","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","01322","Lemons and limes","2024","2024","","109","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","01322","Lemons and limes","2024","2024","","13","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","01322","Lemons and limes","2024","2024","","216","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","01322","Lemons and limes","2024","2024","","96","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","01322","Lemons and limes","2024","2024","","211","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","01441","Linseed","2024","2024","","157","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","01441","Linseed","2024","2024","","6","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","01441","Linseed","2024","2024","","221","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","0112","Maize (corn)","2024","2024","","179","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","0112","Maize (corn)","2024","2024","","95","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","0112","Maize (corn)","2024","2024","","176","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","0112","Maize (corn)","2024","2024","","955","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","0112","Maize (corn)","2024","2024","","21","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","0112","Maize (corn)","2024","2024","","5712","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","24320","Malt, whether or not roasted","2024","2024","","389","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","24320","Malt, whether or not roasted","2024","2024","","140","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","24320","Malt, whether or not roasted","2024","2024","","274","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21190.01","Meat meal","2024","2024","","16","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21190.01","Meat meal","2024","2024","","27","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21190.01","Meat meal","2024","2024","","11","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","","30","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","","365","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","","4","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","","11","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","","174","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","","5","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2024","2024","","6","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2024","2024","","166","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2024","2024","","3","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2024","2024","","69","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2024","2024","","91","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2024","2024","","76","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","","8","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","","78","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","","13","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21115","Meat of sheep, fresh or chilled","2024","2024","","1902","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21115","Meat of sheep, fresh or chilled","2024","2024","","52","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21115","Meat of sheep, fresh or chilled","2024","2024","","655","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","21115","Meat of sheep, fresh or chilled","2024","2024","","13","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","21115","Meat of sheep, fresh or chilled","2024","2024","","187","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","21115","Meat of sheep, fresh or chilled","2024","2024","","5","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","F1172","Meat prepared n.e.c.","2024","2024","","123","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","F1172","Meat prepared n.e.c.","2024","2024","","130","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","F1172","Meat prepared n.e.c.","2024","2024","","81","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","F1172","Meat prepared n.e.c.","2024","2024","","2","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","F1172","Meat prepared n.e.c.","2024","2024","","33","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","F1172","Meat prepared n.e.c.","2024","2024","","5","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","02910","Natural honey","2024","2024","","163","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","02910","Natural honey","2024","2024","","84","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","02910","Natural honey","2024","2024","","195","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","02910","Natural honey","2024","2024","","56","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","02910","Natural honey","2024","2024","","177","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","02910","Natural honey","2024","2024","","29","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","01950.02","Natural rubber in other forms","2024","2024","","21","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","01950.02","Natural rubber in other forms","2024","2024","","95","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","01950.02","Natural rubber in other forms","2024","2024","","22","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","01950.02","Natural rubber in other forms","2024","2024","","99","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","01950.02","Natural rubber in other forms","2024","2024","","100","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","01950.02","Natural rubber in other forms","2024","2024","","98","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","0117","Oats","2024","2024","","689","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","0117","Oats","2024","2024","","48","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","0117","Oats","2024","2024","","563","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21170.93","Offals n.e.c. (excluding mammals), fresh, chilled or frozen","2024","2024","","3309","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21170.93","Offals n.e.c. (excluding mammals), fresh, chilled or frozen","2024","2024","","108","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21170.93","Offals n.e.c. (excluding mammals), fresh, chilled or frozen","2024","2024","","3016","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","21170.93","Offals n.e.c. (excluding mammals), fresh, chilled or frozen","2024","2024","","0","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","21170.93","Offals n.e.c. (excluding mammals), fresh, chilled or frozen","2024","2024","","135","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","21170.93","Offals n.e.c. (excluding mammals), fresh, chilled or frozen","2024","2024","","0","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21691.04","Oil of castor beans","2024","2024","","175","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21691.04","Oil of castor beans","2024","2024","","89","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21691.04","Oil of castor beans","2024","2024","","198","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","21691.04","Oil of castor beans","2024","2024","","49","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","21691.04","Oil of castor beans","2024","2024","","72","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","21691.04","Oil of castor beans","2024","2024","","68","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21691.12","Oil of linseed","2024","2024","","134","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21691.12","Oil of linseed","2024","2024","","137","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21691.12","Oil of linseed","2024","2024","","97","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","21691.12","Oil of linseed","2024","2024","","43","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","21691.12","Oil of linseed","2024","2024","","31","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","21691.12","Oil of linseed","2024","2024","","141","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21691.02","Oil of maize","2024","2024","","55","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21691.02","Oil of maize","2024","2024","","118","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21691.02","Oil of maize","2024","2024","","46","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","21691.02","Oil of maize","2024","2024","","2705170","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","21691.02","Oil of maize","2024","2024","","121","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","21691.02","Oil of maize","2024","2024","","2230620","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21691.14","Oil of palm kernel","2024","2024","","87","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21691.14","Oil of palm kernel","2024","2024","","123","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21691.14","Oil of palm kernel","2024","2024","","70","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","2167","Olive oil","2024","2024","","87","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","2167","Olive oil","2024","2024","","166","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","2167","Olive oil","2024","2024","","53","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","2167","Olive oil","2024","2024","","82","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","2167","Olive oil","2024","2024","","94","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","2167","Olive oil","2024","2024","","90","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","","171","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","","157","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","","114","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","","85","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","","381","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","","23","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","01323","Oranges","2024","2024","","256","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","01323","Oranges","2024","2024","","99","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","01323","Oranges","2024","2024","","234","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","01323","Oranges","2024","2024","","933","E","Estimated value"
