price_id,district_id,commodity_id,market_name,price_date,unit,price_type
433,19,3,Cox's Bazar New Market,2026-01-15,kg,Wholesale
434,19,8,Cox's Bazar Town Market,2026-01-15,500g pack,Wholesale
435,19,1,Cox's Bazar Central Market,2026-01-15,kg,Retail
436,19,5,Cox's Bazar New Market,2026-01-15,kg,Retail
437,19,6,Cox's Bazar Central Market,2026-03-15,litre,Wholesale
438,19,1,Cox's Bazar New Market,2026-03-15,kg,Wholesale
439,19,5,Cox's Bazar Boro Bazar,2026-03-15,kg,Wholesale
440,19,8,Cox's Bazar Town Market,2026-03-15,500g pack,Wholesale
441,19,2,Cox's Bazar Central Market,2026-05-15,kg,Retail
442,19,4,Cox's Bazar Central Market,2026-05-15,kg,Wholesale
443,19,7,Cox's Bazar Town Market,2026-05-15,kg,Wholesale
444,19,3,Cox's Bazar Town Market,2026-05-15,kg,Wholesale
445,19,7,Cox's Bazar Boro Bazar,2026-07-15,kg,Wholesale
446,19,3,Cox's Bazar New Market,2026-07-15,kg,Retail
447,19,1,Cox's Bazar Boro Bazar,2026-07-15,kg,Retail
448,19,8,Cox's Bazar Boro Bazar,2026-07-15,500g pack,Wholesale
449,19,5,Cox's Bazar Boro Bazar,2026-09-15,kg,Retail
450,19,2,Cox's Bazar Town Market,2026-09-15,kg,Retail
451,19,7,Cox's Bazar Boro Bazar,2026-09-15,kg,Wholesale
452,19,1,Cox's Bazar Town Market,2026-09-15,kg,Wholesale
453,19,3,Cox's Bazar Boro Bazar,2026-11-15,kg,Wholesale
454,19,8,Cox's Bazar Central Market,2026-11-15,500g pack,Retail
455,19,6,Cox's Bazar New Market,2026-11-15,litre,Wholesale
456,19,2,Cox's Bazar New Market,2026-11-15,kg,Retail
457,20,8,Feni Town Market,2026-01-15,500g pack,Wholesale
458,20,6,Feni Boro Bazar,2026-01-15,litre,Retail
459,20,2,Feni Central Market,2026-01-15,kg,Wholesale
460,20,7,Feni Town Market,2026-01-15,kg,Wholesale
461,20,7,Feni Town Market,2026-03-15,kg,Wholesale
462,20,4,Feni New Market,2026-03-15,kg,Retail
463,20,5,Feni Town Market,2026-03-15,kg,Retail
464,20,2,Feni Central Market,2026-03-15,kg,Retail
465,20,1,Feni New Market,2026-05-15,kg,Retail
466,20,5,Feni New Market,2026-05-15,kg,Wholesale
467,20,8,Feni Town Market,2026-05-15,500g pack,Wholesale
468,20,4,Feni New Market,2026-05-15,kg,Wholesale
469,20,2,Feni Central Market,2026-07-15,kg,Wholesale
470,20,7,Feni Boro Bazar,2026-07-15,kg,Retail
471,20,1,Feni New Market,2026-07-15,kg,Retail
472,20,8,Feni Town Market,2026-07-15,500g pack,Wholesale
473,20,4,Feni Town Market,2026-09-15,kg,Wholesale
474,20,5,Feni Boro Bazar,2026-09-15,kg,Retail
475,20,1,Feni Central Market,2026-09-15,kg,Wholesale
476,20,6,Feni New Market,2026-09-15,litre,Retail
477,20,6,Feni New Market,2026-11-15,litre,Wholesale
478,20,5,Feni New Market,2026-11-15,kg,Wholesale
479,20,7,Feni New Market,2026-11-15,kg,Wholesale
480,20,1,Feni Central Market,2026-11-15,kg,Wholesale
481,21,6,Khagrachhari Boro Bazar,2026-01-15,litre,Retail
482,21,7,Khagrachhari Central Market,2026-01-15,kg,Retail
483,21,4,Khagrachhari Boro Bazar,2026-01-15,kg,Wholesale
484,21,1,Khagrachhari Town Market,2026-01-15,kg,Wholesale
485,21,4,Khagrachhari Central Market,2026-03-15,kg,Wholesale
486,21,2,Khagrachhari Central Market,2026-03-15,kg,Wholesale
487,21,5,Khagrachhari Central Market,2026-03-15,kg,Retail
488,21,3,Khagrachhari Town Market,2026-03-15,kg,Retail
489,21,6,Khagrachhari Boro Bazar,2026-05-15,litre,Wholesale
490,21,5,Khagrachhari Central Market,2026-05-15,kg,Wholesale
491,21,1,Khagrachhari Central Market,2026-05-15,kg,Wholesale
492,21,2,Khagrachhari Boro Bazar,2026-05-15,kg,Wholesale
493,21,2,Khagrachhari Boro Bazar,2026-07-15,kg,Retail
494,21,6,Khagrachhari Town Market,2026-07-15,litre,Retail
495,21,8,Khagrachhari New Market,2026-07-15,500g pack,Retail
496,21,1,Khagrachhari Boro Bazar,2026-07-15,kg,Retail
497,21,2,Khagrachhari Town Market,2026-09-15,kg,Retail
498,21,4,Khagrachhari Central Market,2026-09-15,kg,Retail
499,21,5,Khagrachhari Town Market,2026-09-15,kg,Wholesale
500,21,7,Khagrachhari Town Market,2026-09-15,kg,Wholesale
501,21,5,Khagrachhari Central Market,2026-11-15,kg,Retail
502,21,8,Khagrachhari New Market,2026-11-15,500g pack,Retail
503,21,3,Khagrachhari New Market,2026-11-15,kg,Wholesale
504,21,1,Khagrachhari Central Market,2026-11-15,kg,Retail
505,22,5,Lakshmipur Town Market,2026-01-15,kg,Retail
506,22,8,Lakshmipur Boro Bazar,2026-01-15,500g pack,Wholesale
507,22,4,Lakshmipur Town Market,2026-01-15,kg,Wholesale
508,22,6,Lakshmipur New Market,2026-01-15,litre,Wholesale
509,22,7,Lakshmipur Central Market,2026-03-15,kg,Retail
510,22,1,Lakshmipur New Market,2026-03-15,kg,Wholesale
511,22,6,Lakshmipur Boro Bazar,2026-03-15,litre,Retail
512,22,8,Lakshmipur New Market,2026-03-15,500g pack,Retail
513,22,1,Lakshmipur Central Market,2026-05-15,kg,Retail
514,22,8,Lakshmipur Town Market,2026-05-15,500g pack,Wholesale
515,22,3,Lakshmipur Town Market,2026-05-15,kg,Wholesale
516,22,7,Lakshmipur Boro Bazar,2026-05-15,kg,Wholesale
517,22,5,Lakshmipur Town Market,2026-07-15,kg,Retail
518,22,6,Lakshmipur Town Market,2026-07-15,litre,Wholesale
519,22,4,Lakshmipur New Market,2026-07-15,kg,Wholesale
520,22,8,Lakshmipur New Market,2026-07-15,500g pack,Retail
521,22,6,Lakshmipur Town Market,2026-09-15,litre,Wholesale
522,22,3,Lakshmipur Central Market,2026-09-15,kg,Retail
523,22,7,Lakshmipur Central Market,2026-09-15,kg,Wholesale
524,22,5,Lakshmipur New Market,2026-09-15,kg,Wholesale
525,22,4,Lakshmipur Central Market,2026-11-15,kg,Retail
526,22,8,Lakshmipur Boro Bazar,2026-11-15,500g pack,Retail
527,22,2,Lakshmipur Central Market,2026-11-15,kg,Wholesale
528,22,6,Lakshmipur New Market,2026-11-15,litre,Retail
529,23,3,Noakhali Boro Bazar,2026-01-15,kg,Wholesale
530,23,2,Noakhali Central Market,2026-01-15,kg,Retail
531,23,7,Noakhali New Market,2026-01-15,kg,Retail
532,23,4,Noakhali New Market,2026-01-15,kg,Wholesale
533,23,3,Noakhali Boro Bazar,2026-03-15,kg,Wholesale
534,23,5,Noakhali Central Market,2026-03-15,kg,Wholesale
535,23,2,Noakhali New Market,2026-03-15,kg,Retail
536,23,1,Noakhali Central Market,2026-03-15,kg,Retail
537,23,4,Noakhali New Market,2026-05-15,kg,Retail
538,23,2,Noakhali New Market,2026-05-15,kg,Retail
539,23,5,Noakhali Town Market,2026-05-15,kg,Wholesale
540,23,8,Noakhali Boro Bazar,2026-05-15,500g pack,Retail
541,23,7,Noakhali Boro Bazar,2026-07-15,kg,Retail
542,23,2,Noakhali Boro Bazar,2026-07-15,kg,Wholesale
543,23,1,Noakhali Town Market,2026-07-15,kg,Wholesale
544,23,6,Noakhali Boro Bazar,2026-07-15,litre,Wholesale
545,23,6,Noakhali New Market,2026-09-15,litre,Wholesale
546,23,3,Noakhali Boro Bazar,2026-09-15,kg,Wholesale
547,23,5,Noakhali Boro Bazar,2026-09-15,kg,Wholesale
548,23,7,Noakhali Boro Bazar,2026-09-15,kg,Retail
549,23,1,Noakhali Town Market,2026-11-15,kg,Wholesale
550,23,5,Noakhali Town Market,2026-11-15,kg,Wholesale
551,23,4,Noakhali New Market,2026-11-15,kg,Wholesale
552,23,2,Noakhali Boro Bazar,2026-11-15,kg,Retail
553,24,7,Rangamati Boro Bazar,2026-01-15,kg,Wholesale
554,24,8,Rangamati Central Market,2026-01-15,500g pack,Retail
555,24,6,Rangamati Boro Bazar,2026-01-15,litre,Retail
556,24,5,Rangamati Central Market,2026-01-15,kg,Retail
557,24,2,Rangamati Central Market,2026-03-15,kg,Wholesale
558,24,6,Rangamati Town Market,2026-03-15,litre,Wholesale
559,24,8,Rangamati New Market,2026-03-15,500g pack,Wholesale
560,24,3,Rangamati Central Market,2026-03-15,kg,Wholesale
561,24,5,Rangamati Central Market,2026-05-15,kg,Retail
562,24,4,Rangamati Central Market,2026-05-15,kg,Retail
563,24,2,Rangamati New Market,2026-05-15,kg,Wholesale
564,24,3,Rangamati New Market,2026-05-15,kg,Wholesale
565,24,2,Rangamati Boro Bazar,2026-07-15,kg,Wholesale
566,24,4,Rangamati Central Market,2026-07-15,kg,Retail
567,24,6,Rangamati Boro Bazar,2026-07-15,litre,Retail
568,24,3,Rangamati Town Market,2026-07-15,kg,Retail
569,24,5,Rangamati Town Market,2026-09-15,kg,Retail
570,24,8,Rangamati Town Market,2026-09-15,500g pack,Retail
571,24,4,Rangamati Central Market,2026-09-15,kg,Retail
572,24,1,Rangamati Town Market,2026-09-15,kg,Wholesale
573,24,4,Rangamati Boro Bazar,2026-11-15,kg,Retail
574,24,5,Rangamati New Market,2026-11-15,kg,Retail
575,24,7,Rangamati New Market,2026-11-15,kg,Wholesale
576,24,3,Rangamati Boro Bazar,2026-11-15,kg,Wholesale
577,25,5,Bogura New Market,2026-01-15,kg,Retail
578,25,6,Bogura Boro Bazar,2026-01-15,litre,Retail
579,25,4,Bogura Boro Bazar,2026-01-15,kg,Wholesale
580,25,7,Bogura New Market,2026-01-15,kg,Retail
581,25,1,Bogura Boro Bazar,2026-03-15,kg,Wholesale
582,25,8,Bogura Boro Bazar,2026-03-15,500g pack,Wholesale
583,25,7,Bogura Boro Bazar,2026-03-15,kg,Retail
584,25,3,Bogura New Market,2026-03-15,kg,Retail
585,25,3,Bogura Boro Bazar,2026-05-15,kg,Wholesale
586,25,8,Bogura Central Market,2026-05-15,500g pack,Retail
587,25,6,Bogura Boro Bazar,2026-05-15,litre,Wholesale
588,25,7,Bogura New Market,2026-05-15,kg,Wholesale
589,25,6,Bogura Central Market,2026-07-15,litre,Wholesale
590,25,8,Bogura Boro Bazar,2026-07-15,500g pack,Wholesale
591,25,4,Bogura Town Market,2026-07-15,kg,Wholesale
592,25,2,Bogura Boro Bazar,2026-07-15,kg,Retail
593,25,8,Bogura Boro Bazar,2026-09-15,500g pack,Wholesale
594,25,3,Bogura Town Market,2026-09-15,kg,Retail
595,25,5,Bogura Boro Bazar,2026-09-15,kg,Retail
596,25,4,Bogura Central Market,2026-09-15,kg,Wholesale
597,25,8,Bogura Town Market,2026-11-15,500g pack,Retail
598,25,5,Bogura New Market,2026-11-15,kg,Wholesale
599,25,4,Bogura New Market,2026-11-15,kg,Retail
600,25,1,Bogura Central Market,2026-11-15,kg,Wholesale
601,26,2,Joypurhat Town Market,2026-01-15,kg,Wholesale
602,26,5,Joypurhat Town Market,2026-01-15,,Wholesale
603,26,6,Joypurhat Central Market,2026-01-15,litre,Retail
604,26,3,Joypurhat Boro Bazar,2026-01-15,kg,Wholesale
605,26,7,Joypurhat Central Market,2026-03-15,kg,Wholesale
606,26,6,Joypurhat New Market,2026-03-15,litre,Wholesale
607,26,1,Joypurhat Town Market,2026-03-15,kg,Retail
608,26,8,Joypurhat Central Market,2026-03-15,500g pack,Retail
609,26,6,Joypurhat Central Market,2026-05-15,litre,Retail
610,26,4,Joypurhat Central Market,2026-05-15,kg,Wholesale
611,26,3,Joypurhat Town Market,2026-05-15,kg,Wholesale
612,26,2,Joypurhat Central Market,2026-05-15,kg,Retail
613,26,4,Joypurhat Boro Bazar,2026-07-15,kg,Wholesale
614,26,2,Joypurhat Boro Bazar,2026-07-15,kg,Retail
615,26,3,Joypurhat Boro Bazar,2026-07-15,kg,Wholesale
616,26,5,Joypurhat Town Market,2026-07-15,kg,Retail
617,26,4,Joypurhat Central Market,2026-09-15,kg,Wholesale
618,26,5,Joypurhat New Market,2026-09-15,kg,Wholesale
619,26,3,Joypurhat Town Market,2026-09-15,kg,Retail
620,26,8,Joypurhat New Market,2026-09-15,500g pack,Wholesale
621,26,1,Joypurhat Central Market,2026-11-15,kg,Wholesale
622,26,4,Joypurhat New Market,2026-11-15,kg,Retail
623,26,5,Joypurhat Boro Bazar,2026-11-15,kg,Retail
624,26,8,Joypurhat New Market,2026-11-15,500g pack,Retail
625,27,8,Naogaon Central Market,2026-01-15,500g pack,Retail
626,27,7,Naogaon Boro Bazar,2026-01-15,kg,Wholesale
627,27,5,Naogaon Town Market,2026-01-15,kg,Retail
628,27,1,Naogaon Central Market,2026-01-15,kg,Wholesale
629,27,4,Naogaon New Market,2026-03-15,kg,Retail
630,27,7,Naogaon New Market,2026-03-15,kg,Wholesale
631,27,1,Naogaon New Market,2026-03-15,kg,Wholesale
632,27,3,Naogaon Central Market,2026-03-15,kg,Retail
633,27,4,Naogaon Boro Bazar,2026-05-15,kg,Wholesale
634,27,7,Naogaon New Market,2026-05-15,kg,Retail
635,27,8,Naogaon Boro Bazar,2026-05-15,500g pack,Retail
636,27,3,Naogaon Boro Bazar,2026-05-15,kg,Retail
637,27,1,Naogaon Boro Bazar,2026-07-15,kg,Wholesale
638,27,3,Naogaon Town Market,2026-07-15,kg,Wholesale
639,27,8,Naogaon Town Market,2026-07-15,500g pack,Retail
640,27,6,Naogaon Town Market,2026-07-15,litre,Retail
641,27,1,Naogaon Boro Bazar,2026-09-15,kg,Retail
642,27,6,Naogaon Central Market,2026-09-15,litre,Retail
643,27,5,Naogaon New Market,2026-09-15,kg,Wholesale
644,27,4,Naogaon Town Market,2026-09-15,kg,Wholesale
645,27,2,Naogaon New Market,2026-11-15,kg,Retail
646,27,3,Naogaon Boro Bazar,2026-11-15,kg,Wholesale
647,27,1,Naogaon New Market,2026-11-15,kg,Retail
648,27,4,Naogaon Central Market,2026-11-15,kg,Wholesale
649,28,2,Natore Boro Bazar,2026-01-15,kg,Wholesale
650,28,8,Natore Boro Bazar,2026-01-15,500g pack,Wholesale
651,28,3,Natore New Market,2026-01-15,kg,Wholesale
652,28,7,Natore Town Market,2026-01-15,kg,Wholesale
653,28,1,Natore Central Market,2026-03-15,kg,Retail
654,28,5,Natore Central Market,2026-03-15,kg,Wholesale
655,28,7,Natore New Market,2026-03-15,kg,Retail
656,28,4,Natore Boro Bazar,2026-03-15,kg,Retail
657,28,1,,2026-05-15,kg,Wholesale
658,28,3,Natore New Market,2026-05-15,kg,Wholesale
659,28,8,Natore New Market,2026-05-15,500g pack,Retail
660,28,5,Natore Town Market,2026-05-15,kg,Retail
661,28,8,Natore Boro Bazar,2026-07-15,500g pack,Wholesale
662,28,7,Natore New Market,2026-07-15,kg,Retail
663,28,4,Natore Town Market,2026-07-15,kg,Wholesale
664,28,1,Natore Central Market,2026-07-15,kg,Wholesale
665,28,1,Natore New Market,2026-09-15,kg,Retail
666,28,2,Natore Central Market,2026-09-15,kg,Retail
667,28,8,Natore Boro Bazar,2026-09-15,500g pack,Retail
668,28,6,Natore New Market,2026-09-15,litre,Retail
669,28,8,Natore Town Market,2026-11-15,500g pack,Wholesale
670,28,7,Natore New Market,2026-11-15,kg,Wholesale
671,28,2,Natore Central Market,2026-11-15,kg,Retail
672,28,5,Natore Town Market,2026-11-15,kg,Retail
673,29,6,Chapai Nawabganj Boro Bazar,2026-01-15,litre,Wholesale
674,29,4,Chapai Nawabganj Boro Bazar,2026-01-15,kg,Wholesale
675,29,7,Chapai Nawabganj Boro Bazar,2026-01-15,kg,Retail
676,29,5,Chapai Nawabganj Central Market,2026-01-15,kg,Retail
677,29,4,Chapai Nawabganj Central Market,2026-03-15,kg,Retail
678,29,6,Chapai Nawabganj Boro Bazar,2026-03-15,litre,Wholesale
679,29,1,Chapai Nawabganj New Market,2026-03-15,kg,Retail
680,29,7,Chapai Nawabganj Central Market,2026-03-15,kg,Wholesale
681,29,7,Chapai Nawabganj Boro Bazar,2026-05-15,kg,Wholesale
682,29,4,Chapai Nawabganj New Market,2026-05-15,kg,Wholesale
683,29,2,Chapai Nawabganj Town Market,2026-05-15,kg,Retail
684,29,6,Chapai Nawabganj Boro Bazar,2026-05-15,litre,Retail
685,29,6,Chapai Nawabganj Town Market,2026-07-15,litre,Wholesale
686,29,7,Chapai Nawabganj Town Market,2026-07-15,kg,Wholesale
687,29,3,Chapai Nawabganj Central Market,2026-07-15,kg,Wholesale
688,29,2,Chapai Nawabganj Town Market,2026-07-15,kg,Wholesale
689,29,6,Chapai Nawabganj Central Market,2026-09-15,litre,Retail
690,29,5,Chapai Nawabganj Boro Bazar,2026-09-15,kg,Wholesale
691,29,8,Chapai Nawabganj New Market,2026-09-15,500g pack,Wholesale
692,29,3,Chapai Nawabganj New Market,2026-09-15,kg,Wholesale
693,29,5,Chapai Nawabganj Central Market,2026-11-15,kg,Retail
694,29,3,Chapai Nawabganj Central Market,2026-11-15,kg,Retail
695,29,2,Chapai Nawabganj Town Market,2026-11-15,kg,Wholesale
696,29,6,Chapai Nawabganj Central Market,2026-11-15,litre,Wholesale
697,30,7,Pabna Town Market,2026-01-15,kg,Retail
698,30,1,Pabna Central Market,2026-01-15,kg,Wholesale
699,30,6,Pabna Central Market,2026-01-15,litre,Retail
700,30,5,Pabna Boro Bazar,2026-01-15,kg,Wholesale
701,30,4,Pabna Town Market,2026-03-15,kg,Retail
702,30,7,Pabna Town Market,2026-03-15,kg,Retail
703,30,3,Pabna Boro Bazar,2026-03-15,kg,Retail
704,30,8,Pabna Town Market,2026-03-15,500g pack,Retail
705,30,4,Pabna New Market,2026-05-15,kg,Wholesale
706,30,8,Pabna Town Market,2026-05-15,500g pack,Retail
707,30,3,Pabna Central Market,2026-05-15,kg,Retail
708,30,6,Pabna New Market,2026-05-15,litre,Wholesale
709,30,3,Pabna Town Market,2026-07-15,kg,Retail
710,30,6,Pabna Central Market,2026-07-15,litre,Retail
711,30,1,Pabna Town Market,2026-07-15,kg,Retail
712,30,8,Pabna New Market,2026-07-15,500g pack,Wholesale
713,30,6,Pabna New Market,2026-09-15,litre,Wholesale
714,30,5,Pabna Town Market,2026-09-15,kg,Wholesale
715,30,3,Pabna Central Market,2026-09-15,kg,Wholesale
716,30,2,,2026-09-15,kg,Retail
717,30,7,Pabna Town Market,2026-11-15,kg,Wholesale
718,30,5,Pabna Town Market,2026-11-15,kg,Retail
719,30,4,Pabna Town Market,2026-11-15,kg,Wholesale
720,30,2,Pabna Central Market,2026-11-15,kg,Retail
721,31,4,Rajshahi Town Market,2026-01-15,kg,Wholesale
722,31,1,Rajshahi Central Market,2026-01-15,kg,Retail
723,31,6,Rajshahi New Market,2026-01-15,litre,Retail
724,31,3,Rajshahi Town Market,2026-01-15,kg,Wholesale
725,31,1,Rajshahi Central Market,2026-03-15,kg,Retail
726,31,2,Rajshahi New Market,2026-03-15,kg,Retail
727,31,3,Rajshahi Boro Bazar,2026-03-15,kg,Wholesale
728,31,7,Rajshahi Town Market,2026-03-15,kg,Retail
729,31,4,Rajshahi Central Market,2026-05-15,kg,Retail
730,31,2,Rajshahi Central Market,2026-05-15,kg,Retail
731,31,7,Rajshahi New Market,2026-05-15,kg,Retail
732,31,3,Rajshahi Central Market,2026-05-15,kg,Wholesale
733,31,3,Rajshahi Boro Bazar,2026-07-15,kg,Wholesale
734,31,5,Rajshahi Central Market,2026-07-15,kg,Retail
735,31,2,Rajshahi New Market,2026-07-15,kg,Retail
736,31,4,Rajshahi Central Market,2026-07-15,kg,Wholesale
737,31,1,Rajshahi Boro Bazar,2026-09-15,kg,Wholesale
738,31,8,Rajshahi Town Market,2026-09-15,500g pack,Wholesale
739,31,4,Rajshahi Town Market,2026-09-15,kg,Wholesale
740,31,6,Rajshahi Boro Bazar,2026-09-15,litre,Retail
741,31,2,Rajshahi Town Market,2026-11-15,kg,Wholesale
742,31,8,Rajshahi Central Market,2026-11-15,500g pack,Wholesale
743,31,6,Rajshahi New Market,2026-11-15,litre,Retail
744,31,3,Rajshahi New Market,2026-11-15,kg,Wholesale
745,32,3,Sirajganj New Market,2026-01-15,kg,Wholesale
746,32,6,Sirajganj Central Market,2026-01-15,litre,Retail
747,32,2,Sirajganj Town Market,2026-01-15,kg,Wholesale
748,32,4,Sirajganj New Market,2026-01-15,kg,Wholesale
749,32,4,Sirajganj Central Market,2026-03-15,kg,Retail
750,32,7,Sirajganj Boro Bazar,2026-03-15,kg,Retail
751,32,8,Sirajganj New Market,2026-03-15,500g pack,Retail
752,32,2,Sirajganj New Market,2026-03-15,kg,Wholesale
753,32,7,Sirajganj Town Market,2026-05-15,kg,Retail
754,32,1,Sirajganj Boro Bazar,2026-05-15,kg,Wholesale
755,32,5,Sirajganj Boro Bazar,2026-05-15,kg,Retail
756,32,2,Sirajganj Central Market,2026-05-15,kg,Retail
757,32,1,Sirajganj Boro Bazar,2026-07-15,kg,Wholesale
758,32,7,Sirajganj New Market,2026-07-15,kg,Retail
759,32,6,Sirajganj Town Market,2026-07-15,litre,Retail
760,32,8,Sirajganj Town Market,2026-07-15,500g pack,Retail
761,32,2,Sirajganj Central Market,2026-09-15,kg,Wholesale
762,32,4,Sirajganj Central Market,2026-09-15,kg,Wholesale
763,32,7,Sirajganj Central Market,2026-09-15,kg,Wholesale
764,32,3,Sirajganj Boro Bazar,2026-09-15,kg,Wholesale
765,32,3,Sirajganj Boro Bazar,2026-11-15,kg,Wholesale
766,32,4,Sirajganj Central Market,2026-11-15,kg,Wholesale
767,32,6,Sirajganj Town Market,2026-11-15,litre,Retail
768,32,1,Sirajganj Boro Bazar,2026-11-15,kg,Wholesale
769,33,7,Bagerhat New Market,2026-01-15,kg,Retail
770,33,8,Bagerhat New Market,2026-01-15,500g pack,Wholesale
771,33,6,Bagerhat Boro Bazar,2026-01-15,litre,Retail
772,33,1,Bagerhat Town Market,2026-01-15,kg,Retail
773,33,1,Bagerhat Town Market,2026-03-15,kg,Retail
774,33,2,Bagerhat Central Market,2026-03-15,kg,Retail
775,33,5,Bagerhat New Market,2026-03-15,kg,Wholesale
776,33,4,Bagerhat New Market,2026-03-15,kg,Wholesale
777,33,1,Bagerhat Town Market,2026-05-15,kg,Wholesale
778,33,2,Bagerhat Boro Bazar,2026-05-15,kg,Wholesale
779,33,7,Bagerhat Boro Bazar,2026-05-15,kg,Wholesale
780,33,6,Bagerhat Central Market,2026-05-15,litre,Retail
781,33,1,Bagerhat New Market,2026-07-15,kg,Wholesale
782,33,6,Bagerhat Town Market,2026-07-15,litre,Wholesale
783,33,5,Bagerhat Boro Bazar,2026-07-15,kg,Retail
784,33,7,Bagerhat Central Market,2026-07-15,kg,Wholesale
785,33,3,Bagerhat Boro Bazar,2026-09-15,kg,Wholesale
786,33,4,Bagerhat Boro Bazar,2026-09-15,kg,Wholesale
787,33,5,Bagerhat Central Market,2026-09-15,kg,Wholesale
788,33,2,Bagerhat Boro Bazar,2026-09-15,kg,Retail
789,33,5,Bagerhat New Market,2026-11-15,kg,Wholesale
790,33,4,Bagerhat Central Market,2026-11-15,kg,Wholesale
791,33,6,Bagerhat Town Market,2026-11-15,litre,Wholesale
792,33,1,Bagerhat Central Market,2026-11-15,kg,Retail
793,34,2,Chuadanga Central Market,2026-01-15,kg,Wholesale
794,34,8,Chuadanga Boro Bazar,2026-01-15,500g pack,Retail
795,34,7,Chuadanga New Market,2026-01-15,kg,Wholesale
796,34,3,Chuadanga New Market,2026-01-15,kg,Retail
797,34,5,Chuadanga Boro Bazar,2026-03-15,kg,Wholesale
798,34,1,Chuadanga New Market,2026-03-15,kg,Retail
799,34,2,Chuadanga Boro Bazar,2026-03-15,kg,Retail
800,34,4,Chuadanga Boro Bazar,2026-03-15,kg,Retail
801,34,2,Chuadanga Central Market,2026-05-15,kg,Wholesale
802,34,4,Chuadanga Town Market,2026-05-15,kg,Retail
803,34,5,Chuadanga Central Market,2026-05-15,kg,Wholesale
804,34,1,Chuadanga Boro Bazar,2026-05-15,kg,Retail
805,34,3,Chuadanga Central Market,2026-07-15,kg,Wholesale
806,34,5,Chuadanga Central Market,2026-07-15,kg,Retail
807,34,1,Chuadanga Town Market,2026-07-15,kg,Retail
808,34,8,Chuadanga Boro Bazar,2026-07-15,500g pack,Retail
809,34,6,Chuadanga New Market,2026-09-15,litre,Wholesale
810,34,2,Chuadanga Central Market,2026-09-15,kg,Wholesale
811,34,1,Chuadanga New Market,2026-09-15,kg,Wholesale
812,34,3,Chuadanga Central Market,2026-09-15,kg,Wholesale
813,34,7,Chuadanga New Market,2026-11-15,kg,Retail
814,34,1,Chuadanga Town Market,2026-11-15,,Wholesale
815,34,8,Chuadanga Central Market,2026-11-15,500g pack,Retail
816,34,5,Chuadanga Central Market,2026-11-15,kg,Wholesale
817,35,3,Jashore New Market,2026-01-15,kg,Retail
818,35,8,Jashore Boro Bazar,2026-01-15,500g pack,Wholesale
819,35,6,Jashore Central Market,2026-01-15,litre,Wholesale
820,35,7,Jashore Town Market,2026-01-15,kg,Retail
821,35,8,Jashore Town Market,2026-03-15,500g pack,Retail
822,35,4,Jashore Town Market,2026-03-15,kg,Retail
823,35,2,Jashore Town Market,2026-03-15,kg,Retail
824,35,1,Jashore Boro Bazar,2026-03-15,kg,Wholesale
825,35,3,Jashore Central Market,2026-05-15,kg,
826,35,1,Jashore Town Market,2026-05-15,kg,Wholesale
827,35,8,Jashore Town Market,2026-05-15,500g pack,Wholesale
828,35,2,Jashore Town Market,2026-05-15,kg,Retail
829,35,7,Jashore Boro Bazar,2026-07-15,kg,Retail
830,35,2,Jashore New Market,2026-07-15,kg,Wholesale
831,35,4,Jashore Central Market,2026-07-15,kg,Wholesale
832,35,6,Jashore Central Market,2026-07-15,litre,Wholesale
833,35,4,Jashore Central Market,2026-09-15,kg,Retail
834,35,6,Jashore Central Market,2026-09-15,litre,Retail
835,35,5,Jashore Central Market,2026-09-15,kg,Retail
836,35,3,Jashore Town Market,2026-09-15,kg,Retail
837,35,3,Jashore Boro Bazar,2026-11-15,kg,Wholesale
838,35,6,Jashore Town Market,2026-11-15,litre,Retail
839,35,2,Jashore Boro Bazar,2026-11-15,kg,Wholesale
840,35,8,Jashore Town Market,2026-11-15,500g pack,Wholesale
841,36,7,Jhenaidah Central Market,2026-01-15,kg,Retail
842,36,3,Jhenaidah Boro Bazar,2026-01-15,kg,Wholesale
843,36,5,Jhenaidah New Market,2026-01-15,kg,Wholesale
844,36,8,Jhenaidah Boro Bazar,2026-01-15,500g pack,Retail
845,36,4,Jhenaidah Town Market,2026-03-15,kg,Retail
846,36,8,Jhenaidah Boro Bazar,2026-03-15,500g pack,Retail
847,36,6,Jhenaidah Central Market,2026-03-15,litre,Wholesale
848,36,2,Jhenaidah Boro Bazar,2026-03-15,kg,Retail
849,36,6,Jhenaidah Boro Bazar,2026-05-15,litre,Retail
850,36,5,Jhenaidah New Market,2026-05-15,kg,Wholesale
851,36,4,Jhenaidah Town Market,2026-05-15,kg,Retail
852,36,8,Jhenaidah Boro Bazar,2026-05-15,500g pack,Wholesale
853,36,6,Jhenaidah Central Market,2026-07-15,litre,Retail
854,36,1,Jhenaidah New Market,2026-07-15,kg,Retail
855,36,7,Jhenaidah Boro Bazar,2026-07-15,kg,Wholesale
856,36,4,Jhenaidah New Market,2026-07-15,kg,Wholesale
857,36,6,Jhenaidah Central Market,2026-09-15,litre,Retail
858,36,4,Jhenaidah Boro Bazar,2026-09-15,kg,Wholesale
859,36,7,Jhenaidah New Market,2026-09-15,kg,Wholesale
860,36,2,Jhenaidah New Market,2026-09-15,kg,Wholesale
861,36,7,Jhenaidah New Market,2026-11-15,kg,Retail
862,36,6,Jhenaidah Boro Bazar,2026-11-15,litre,Retail
